Host ID,Mistletoe ID,Height,Hypotenuse,Horizontal,Angle,ImputedHeight,Area14,Perim14,Fruit14,Status15,Area15,Perim15,Fruit15,Status16,Area16,Perim16,Fruit16,Status17,Area17,Perim17,Fruit17,Status18,Area18,Perim18,Fruit18,Status19,Area19,Perim19,Fruit19,Status20,Area20,Perim20,Fruit20,Status21,Area21,Perim21,Fruit21,Status22,Area22,Perim22,Fruit22,Status23,Area23,Perim23,Fruit23,Notes
Tree126,M053,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,62.726,43.572,0,Surv,216.482,76.368,NA,Surv,539.424,121.841,1,Too blurry to measure in 2022
Tree126,M054,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,255.255,74.721,0,Surv,NA,NA,NA,Surv,NA,NA,1,"Too blurry to measure in 2022, 2023"
Tree126,M055,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,1675.835,183.221,1,Surv,1480.156,191.797,1,Surv,2428.531,218.007,1,
Tree126,M056,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,2253.701,209.989,0,Surv,3228.755,254.117,1,Surv,NA,NA,0,Dead,NA,NA,NA,Too blurry to measure in 2022
Tree126,M057,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,200.143,77.761,NA,Surv,191.585,67.251,0,Surv,736.241,112.389,1,
Tree126,M058,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,292.084,90.9,0,Surv,NA,NA,0,Too blurry to measure in 2023
Tree126,M059,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,664.324,140.075,0,Surv,1753.97,198.951,0,
Tree126,M060,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Too blurry to measure in 2023
Tree126,M061,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,868.574,151.024,0,
Tree126,M062,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Too blurry to measure in 2023
Tree128,M001,16.73262269,24.5,20,35,NA,9610.618,426.609,1,Surv,14229.172,502.284,1,Surv,13641.225,476.205,1,Surv,10368.786,454.384,0,Surv,11894.461,491.995,1,Surv,14141.21,513.292,0,Surv,12471.867,548.525,1,Surv,12206.524,548.102,0,Surv,10184.467,481.389,1,Surv,10149.558,456.105,1,Add 0.96 to all heights to account for slope
Tree128,M002,19.7725778,29.8,24,35,NA,80.997,52.028,0,Surv,207.8,67.341,0,Surv,318.234,74.614,0,Surv,996.301,116.27,0,Surv,1120.408,134.082,0,Surv,1920.948,181.092,0,Surv,2495.958,209.139,1,Surv,2880.133,330.446,1,Surv,3476.684,279.337,0,Surv,5189.091,358.549,1,
Tree128,M003,17.05847052,26.4,22,33,NA,67.303,55.506,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M004,16.6227593,25.6,21,33,NA,1609.442,265.158,0,Surv,4150.442,271.641,0,Surv,5879.105,321.489,1,Surv,5956.801,326.677,0,Surv,8291.798,380.457,1,Surv,10066.917,403.537,1,Surv,9529.339,469.074,1,Surv,9985.935,490.875,1,Surv,9027.952,446.071,1,Surv,11725.683,459.867,1,
Tree128,M005,17.77061559,29.3,25,31,NA,12561.164,466.678,1,Surv,20810.349,584.322,1,Surv,21199.364,640.541,1,Surv,19311.148,668.527,1,Surv,22223.938,682.197,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M006,13.16093289,24.8,27,25,NA,45.451,30.414,0,Surv,142.706,51.866,0,Surv,227.266,66.166,0,Surv,675.976,115.581,0,Surv,207.016,79.017,0,Surv,440.719,86.139,0,Surv,483.263,97.073,0,Surv,441.969,107.886,0,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree128,M007,15.3557322,27,24,28,NA,181.514,75.814,0,Surv,928.842,167.831,0,Surv,1439.971,178.307,0,Surv,1383.46,193.267,0,Surv,406.76,86.937,0,Surv,635.954,117.736,0,Surv,330.237,81.643,0,Surv,465.524,133.85,0,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree128,M008,12.66779099,22,20,27,NA,7277.743,381.479,0,Surv,14881.782,578.631,0,Surv,12959.427,511.317,0,Surv,12738.044,506.489,0,Surv,15518.699,614.068,0,Surv,16449.488,609.731,0,Surv,19710.812,820.023,0,Surv,14223.588,764.014,0,Surv,12860.749,648.770,1,Surv,13179.703,677.48,0,
Tree128,M009,14.35334166,28.7,26,24,NA,73.421,34.043,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M010,12.29198576,24.6,23,23,NA,567.267,131.399,0,Surv,1737.511,187.178,0,Surv,2002.857,195.866,0,Surv,901.779,115.296,0,Surv,1176.162,174.056,1,Surv,2111.996,218.708,0,Surv,2811.184,265.531,1,Surv,3507.237,355.755,0,Surv,4985.586,418.828,1,Surv,7196.487,402.037,1,
Tree128,M011,12.52642444,25.2,23,23,NA,301.552,93.688,0,Surv,2487.205,248.742,0,Surv,3602.1,250.351,0,Surv,4737.561,330.252,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M012,12.12008615,25.2,23,22,NA,442.276,128.32,0,Surv,560.254,111.255,0,Surv,1148.748,153.013,0,Surv,2403.152,302.171,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M013,12.642629,27.8,26,21,NA,123.826,51.389,0,Surv,1145.266,166.449,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hidden from 2016
Tree128,M014,13.31882725,28.4,26,22,NA,314.954,94.365,0,Surv,1895.239,204,0,Surv,2537.491,240.495,0,Surv,3008.953,281.071,0,Surv,4491.815,337.347,1,Surv,5568.131,329.567,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M015,13.24390593,28.2,26,22,NA,111.297,55.732,0,Surv,424.502,89.469,0,Surv,1025.801,143.611,0,Surv,1242.631,162.419,0,Surv,2476.437,214.245,0,Surv,3670.214,258.134,0,Surv,3301.119,285.772,1,Surv,4424.028,307.046,1,Surv,4737.207,345.568,1,Surv,5944.246,346.276,1,
Tree128,M016,14.80914411,28.7,27,25,NA,178.309,62.149,0,Surv,655.391,125.729,0,Surv,1536.528,173.475,0,Surv,1343.837,150.123,0,Surv,3209.72,239.102,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M017,14.51603631,29.1,27,24,NA,681.769,121.346,0,Surv,1942.807,210.083,0,Surv,2562.329,246.91,1,Surv,2813.703,217.706,1,Surv,4849.124,350.906,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M018,5.736207927,17.6,17,10,NA,632.239,126.341,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Height seems wrong
Tree128,M019,5.736207927,17.6,17,10,NA,NA,NA,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In 2014, individual M019 was marked on the photo, but could not be seen clearly enough to measure; height seems wrong"
Tree128,M020,18.56107846,28.4,24,34,NA,395.495,84.962,NA,Surv,544.12,107.999,0,Surv,571.89,95.962,0,Surv,591.479,104.605,0,Surv,1002.598,148.648,0,Surv,2038.193,185.869,0,Surv,2480.947,238.117,NA,Surv,2139.386,226.48,0,Surv,2455.536,215.049,NA,Surv,2610.567,213.766,0,
Tree128,M021,13.73089451,29.5,27,22,NA,NA,NA,NA,FC,303.494,80.38,0,Surv,289.05,70.83,0,Surv,804.392,130.041,0,Surv,1604.254,164.391,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M022,14.60369519,27.2,20,26,NA,NA,NA,NA,FC,760.265,137.996,0,Surv,896.334,167.788,0,Surv,1906.673,217.468,0,Surv,2326.629,294.056,0,Surv,3038.97,277.072,0,Surv,3486.252,324.459,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M023,13.95565846,30.1,28,22,NA,NA,NA,NA,FC,241.182,65.549,0,Surv,356.422,96.707,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M024,#VALUE!,NA,NA,NA,,NA,NA,NA,FC,145.766,50.149,0,Surv,80.412,42.696,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M025,#VALUE!,NA,NA,NA,,NA,NA,NA,FC,387.783,105.992,0,Surv,210.19,64.242,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M026,#VALUE!,NA,NA,NA,,NA,NA,NA,FC,427.284,79.632,0,Surv,917.135,120.559,NA,Surv,1934.838,210.098,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cannot judge fruits in 2016 and 2017 as behind M010
Tree128,M027,#VALUE!,NA,NA,NA,,372.078,76.796,NA,Surv,396.962,82.383,NA,FC,247.446,62.926,0,Surv,315.074,70.59,0,Surv,859.335,119.221,0,Surv,584.659,95.691,0,Surv,1363.062,188.538,0,Surv,1975.533,216.214,0,Surv,2263.974,221.964,1,Surv,3744.042,261.393,1,
Tree128,M028,18.91646609,25.8,20,39,NA,NA,NA,NA,NYS,NA,NA,NA,FC,95.625,48.385,0,Surv,69.698,31.329,0,Surv,130.658,54.884,0,Surv,436.008,109.369,0,Surv,426.556,114.852,NA,Surv,601.069,190.863,0,Surv,1087.589,217.074,NA,Surv,1874.897,203.741,0,
Tree128,M029,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,199.944,57.198,0,Surv,677.886,109.631,0,Surv,851.821,109.657,0,Surv,1559.265,147.039,0,Surv,2795.339,278.888,0,Surv,2923.731,231.897,NA,Surv,3908.553,299.655,NA,Surv,4763.451,382.584,NA,
Tree128,M030,#VALUE!,NA,NA,NA,,NA,NA,NA,FC,164.404,54.092,NA,Surv,485.579,88.354,0,Surv,690.775,103.695,0,Surv,1011.567,138.318,0,Surv,2245.467,217.284,0,Surv,2405.476,248.061,0,Surv,2435.271,221.808,NA,Surv,3080.830,244.057,NA,Surv,3799.156,366.905,NA,"Unsure which of M029, M030, M031 fruiting in 2022 and 2023"
Tree128,M031,15.23908656,23.7,20,32,NA,NA,NA,NA,FC,166.073,58.745,NA,Surv,581.515,105.263,0,Surv,1471.298,150.236,0,Surv,3809.195,290.307,0,Surv,3916.744,275.245,0,Surv,6889.945,513.546,1,Surv,7396.522,464.226,NA,Surv,6512.495,387.056,NA,Surv,7779.74,430.655,NA,
Tree128,M032,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,149.027,57.03,0,Surv,540.876,86.726,0,Surv,841.64,122.222,0,Surv,977.747,120.711,0,Surv,1078.274,166.56,0,Surv,662.024,121.471,NA,Surv,2033.913,180.298,0,Surv,NA,NA,1,Obscured by M034 and cannot be measured in 2023
Tree128,M033,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,134.745,43.267,0,Surv,179.974,59.228,0,Surv,465.423,93.384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hard to tell whether dead after 2018
Tree128,M034,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,306.436,69.528,0,Surv,174.245,58.608,0,Surv,309.312,65.492,0,Surv,887.719,111.399,0,Surv,1166.671,163.084,1,Surv,2313.983,218.204,NA,Surv,2721.612,212.959,0,Surv,8770.88,465.188,1,
Tree128,M035,13.49919471,26.6,24,24,NA,NA,NA,NA,FC,242.295,58.783,NA,Surv,419.448,112.93,0,Surv,1204.918,162.536,0,Surv,2365.688,217.104,0,Surv,3109.109,254.232,0,Surv,3568.811,349.246,1,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M036,13.26881358,27.1,25,23,NA,NA,NA,NA,NYS,NA,NA,NA,FC,81.654,39.22,0,Surv,75.427,35.701,0,Surv,181.079,54.236,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M037,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,213.915,59.971,0,Surv,823.965,121.431,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M038,16.57210929,30.6,27,27,NA,NA,NA,NA,NYS,NA,NA,NA,FC,44.087,27.615,0,Surv,154.195,48.075,0,Surv,180.109,51.733,0,Surv,171.158,57.701,NA,Surv,312.307,85.513,NA,Surv,263.859,65.994,0,Surv,NA,NA,NA,NA,NA,NA,NA,
Tree128,M039,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,106.934,41.007,0,Surv,177.927,58.1,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M040,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,NA,Surv,  ,NA,NA,Surv,NA,NA,NA,Surv,3789.386,279.037,1,Surv,4717.228,386.997,0,Surv,5802.752,358.701,0,Surv,4626.622,282.085,1,"Too obscured by tree to measure in 2017, 2018, 2019"
Tree128,M041,20.37930343,33.4,28,32,NA,534.844,105.546,NA,Surv,587.794,103.281,NA,Surv,547.052,102.794,0,Surv,545.173,98.416,0,Surv,1586.801,154.551,0,Surv,2359.573,196.392,0,Surv,2133.615,212.245,1,Surv,2648.714,276.416,0,Surv,3041.089,226.836,0,Surv,3672.287,302.64,1,
Tree128,M042,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too blurry to measure in 2017
Tree128,M043,16.01226456,27.5,24,29,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,317.938,78.236,0,Surv,801.4,119.642,0,Surv,1112.789,148.875,0,Surv,1305.52,173.355,1,Surv,2825.997,285.922,1,Surv,2852.632,221.822,NA,Surv,4356.429,310.796,1,
Tree128,M044,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,153.718,49.438,0,Surv,619.109,108.655,0,Surv,1525.243,152.229,0,Surv,1591.142,178.289,1,Surv,4082.272,303.171,1,Surv,6143.031,440.963,1,Surv,2291.877,196.311,NA,
Tree128,M045,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,263.993,72.123,0,Surv,NA,NA,NA,Surv,NA,NA,0,Surv,990.294,144.324,NA,Surv,1479.428,208.495,0,Surv,1111.496,147.815,NA,Surv,2460.748,201.8,NA,Too blurry to measure in 2019
Tree128,M046,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,685.046,100.128,0,Surv,NA,NA,NA,Surv,685.679,103.529,0,Surv,486.599,92.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Too obscured to measure in 2018, and to view after 2020"
Tree128,M047,10.23246355,27.4,26,16,NA,NA,NA,NA,FC,94.581,35.752,0,Surv,235.028,94.063,0,Surv,564.746,108.494,0,Surv,1877.205,230.775,0,Surv,3699.002,270.213,0,Surv,4614.979,335.764,1,Surv,5612.943,381.934,1,Surv,9646.105,446.504,1,Surv,10354.367,448.044,1,Too obscured to measure in 2019
Tree128,M048,9.653625102,25.3,24,16,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,174.534,50.806,0,Surv,556.918,89.894,0,Surv,1687.044,194.056,0,Surv,2437.131,268.286,0,Surv,4489.759,335.201,0,Surv,4291.479,305.14,0,
Tree128,M049,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,478.028,90.277,0,Surv,1034.799,139.412,0,Surv,2549.747,219.539,0,Surv,2614.001,239.914,0,Surv,2664.795,258.015,NA,Surv,3009.361,240.933,1,
Tree128,M050,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,353.188,93.917,0,Surv,305.677,66.422,0,Surv,637.541,102.062,NA,Surv,1750.106,193.929,0,Surv,1897.304,181.614,NA,Surv,2945.277,262.101,1,
Tree128,M051,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too obscured in 2018
Tree128,M052,16.18704807,21.8,20,23,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Surv,NA,NA,0,Surv,2832.449,248.718,0,Surv,3837.629,256.924,0,Surv,5310.962,299.538,1,Surv,8051.665,382.899,1,Partially obscured by tree
Tree128,M053,13.13313173,25.7,24,24,NA,NA,NA,NA,NYS,NA,NA,NA,FC,262.97,65.323,NA,Surv,393.842,78.969,NA,Surv,608.443,91.829,0,Surv,829.619,121.108,0,Surv,859.784,122.037,0,Surv,2312.95,237.209,0,Surv,2417.037,216.737,1,Surv,6310.132,375.92,1,
Tree128,M054,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,292.829,64.03,NA,Surv,563.199,87.531,0,Surv,1020.733,135.085,0,Surv,777.113,115.604,0,Surv,1699.222,211.012,NA,NA,NA,NA,NA,Too obscured in 2023 to determine survival
Tree128,M055,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,133.809,43.151,0,Surv,217.742,72.351,NA,Surv,256.017,71.934,NA,Surv,887.244,137.8,0,Surv,NA,NA,NA,NA,NA,NA,NA,
Tree128,M056,16.18704807,24.8,21,33,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,330.887,73.246,0,Surv,364.3,72.148,0,Surv,1454.794,160.959,NA,Surv,1906.314,192.561,0,Surv,897.579,122.550,0,Surv,2663.826,218.705,1,
Tree128,M057,21.25378848,23.9,15,51,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,2008.833,168.144,NA,Surv,1357.968,143.215,0,Surv,1793.757,162.085,0,Surv,2923.765,263.984,0,Surv,4624.247,303.657,0,Surv,3827.519,289.310,1,Surv,2540.42,195.689,1,
Tree128,M058,17.83569096,28.6,24,32,NA,NA,NA,NA,NYS,NA,NA,NA,FC,271.353,68.591,NA,Surv,990.572,126.117,0,Surv,1130.576,156.701,0,Surv,2394.642,191.98,0,Surv,2464.685,239.298,1,Surv,3935.362,264.385,0,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree128,M059,17.30577169,27.6,24,32,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,904.643,119.803,0,Surv,1598.436,166.493,0,Surv,2062.271,180.416,0,Surv,2913.758,237.685,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M060,15.37876168,32.5,30,23,NA,NA,NA,NA,NYS,NA,NA,NA,FC,280.357,72.308,0,Surv,837.809,119.806,0,Surv,1826.057,195.839,0,Surv,1051.025,137.141,0,Surv,2169.057,216.088,1,Surv,3416.116,276.147,0,Surv,2786.501,244.562,0,Surv,4039.905,357.958,1,
Tree128,M061,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,68.117,35.137,NA,Surv,442.812,82.505,0,Surv,993.63,145.752,NA,Surv,2009.213,293.572,NA,Surv,928.937,248.722,1,Surv,1483.03,173.337,1,
Tree128,M062,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,253.316,67.592,NA,Surv,403.033,75.728,0,Surv,455.327,92.452,NA,Surv,526.065,101.862,0,Surv,839.831,131.545,NA,Surv,1348.8,163.966,1,
Tree128,M063,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,75.389,31.505,NA,Surv,355.401,70.656,0,Surv,667.145,120.111,0,Surv,605.202,105.17,0,Surv,1466.057,184.671,NA,Dead,NA,NA,NA,
Tree128,M064,15.78,26.2,23,30,NA,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,52.865,27.009,0,Surv,274.781,72.317,NA,Surv,430.398,80.247,0,Surv,621.879,125.287,NA,Surv,1595.178,154.763,1,
Tree128,M065,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,477.358,80.711,0,Surv,1044.5,130.773,1,Surv,1360.826,163.875,0,Surv,1338.452,152.442,0,Surv,2948.308,223.49,1,
Tree128,M066,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,94.073,41.437,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M067,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,353.007,79.975,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M068,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,FC,138.16,48.67,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M069,6.463992773,18.2,18,12,NA,NA,NA,NA,NYS,NA,NA,NA,FC,974.883,198.473,0,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Tree128,M070,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,Surv,810.776,118.974,0,Surv,1528.18,181.228,NA,Surv,2463.579,259.872,0,Surv,2883.058,277.628,NA,Surv,4484.165,336.423,1,Too blurry to measure in 2018
Tree128,M071,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Obscured and cannot be measured accurately in 2018, hard to tell survival afterwards"
Tree128,M072,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,149.274,81.551,0,Surv,278.116,173.879,0,Dead,NA,NA,NA,NA,NA,NA,NA,
Tree128,M073,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,NA,NA,NA,Dead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too blurry to measure in 2020
Tree128,M074,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,152.193,54.068,NA,Surv,522.759,105.758,0,Surv,1439.666,155.830,NA,Surv,2263.732,195.455,1,
Tree128,M075,#VALUE!,NA,NA,NA,,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,NYS,NA,NA,NA,FC,459.913,90.286,NA,Surv,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Too obscured to view from M075
